id,x900.594,x902.522,x904.451,x906.379,x908.308,x910.236,x912.165,x914.093,x916.022,x917.95,x919.879,x921.807,x923.736,x925.664,x927.592,x929.521,x931.45,x933.378,x935.306,x937.235,x939.163,x941.092,x943.02,x944.949,x946.877,x948.806,x950.734,x952.663,x954.591,x956.52,x958.448,x960.376,x962.305,x964.233,x966.162,x968.09,x970.019,x971.947,x973.876,x975.804,x977.733,x979.661,x981.59,x983.518,x985.446,x987.375,x989.304,x991.232,x993.16,x995.089,x997.017,x998.946,x1000.87,x1002.8,x1004.73,x1006.66,x1008.59,x1010.52,x1012.44,x1014.37,x1016.3,x1018.23,x1020.16,x1022.09,x1024.02,x1025.94,x1027.87,x1029.8,x1031.73,x1033.66,x1035.59,x1037.52,x1039.44,x1041.37,x1043.3,x1045.23,x1047.16,x1049.09,x1051.01,x1052.94,x1054.87,x1056.8,x1058.73,x1060.66,x1062.58,x1064.51,x1066.44,x1068.37,x1070.3,x1072.23,x1074.16,x1076.08,x1078.01,x1079.94,x1081.87,x1083.8,x1085.73,x1087.66,x1089.58,x1091.51,x1093.44,x1095.37,x1097.3,x1099.23,x1101.16,x1103.08,x1105.01,x1106.94,x1108.87,x1110.8,x1112.72,x1114.65,x1116.58,x1118.51,x1120.44,x1122.37,x1124.3,x1126.22,x1128.15,x1130.08,x1132.01,x1133.94,x1135.87,x1137.8,x1139.72,x1141.65,x1143.58,x1145.51,x1147.44,x1149.37,x1151.3,x1153.22,x1155.15,x1157.08,x1159.01,x1160.94,x1162.86,x1164.79,x1166.72,x1168.65,x1170.58,x1172.51,x1174.44,x1176.36,x1178.29,x1180.22,x1182.15,x1184.08,x1186.01,x1187.94,x1189.86,x1191.79,x1193.72,x1195.65,x1197.58,x1199.51,x1201.44,x1203.36,x1205.29,x1207.22,x1209.15,x1211.08,x1213.01,x1214.93,x1216.86,x1218.79,x1220.72,x1222.65,x1224.58,x1226.51,x1228.43,x1230.36,x1232.29,x1234.22,x1236.15,x1238.08,x1240,x1241.93,x1243.86,x1245.79,x1247.72,x1249.65,x1251.58,x1253.5,x1255.43,x1257.36,x1259.29,x1261.22,x1263.15,x1265.07,x1267,x1268.93,x1270.86,x1272.79,x1274.72,x1276.64,x1278.57,x1280.5,x1282.43,x1284.36,x1286.29,x1288.22,x1290.14,x1292.07,x1294,x1295.93,x1297.86,x1299.79,x1301.71,x1303.64,x1305.57,x1307.5,x1309.43,x1311.36,x1313.29,x1315.21,x1317.14,x1319.07,x1321,x1322.93,x1324.86,x1326.78,x1328.71,x1330.64,x1332.57,x1334.5,x1336.43,x1338.36,x1340.28,x1342.21,x1344.14,x1346.07,x1348,x1349.93,x1351.86,x1353.78,x1355.71,x1357.64,x1359.57,x1361.5,x1363.43,x1365.35,x1367.28,x1369.21,x1371.14,x1373.07,x1375,x1376.92,x1378.85,x1380.78,x1382.71,x1384.64,x1386.57,x1388.5,x1390.42,x1392.35,x1394.28,x1396.21,x1398.14,x1400.07,x1402,x1403.92,x1405.85,x1407.78,x1409.71,x1411.64,x1413.57,x1415.5,x1417.42,x1419.35,x1421.28,x1423.21,x1425.14,x1427.06,x1428.99,x1430.92,x1432.85,x1434.78,x1436.71,x1438.64,x1440.56,x1442.49,x1444.42,x1446.35,x1448.28,x1450.21,x1452.14,x1454.06,x1455.99,x1457.92,x1459.85,x1461.78,x1463.71,x1465.64,x1467.56,x1469.49,x1471.42,x1473.35,x1475.28,x1477.21,x1479.13,x1481.06,x1482.99,x1484.92,x1486.85,x1488.78,x1490.7,x1492.63,x1494.56,x1496.49,x1498.42,x1500.35,x1502.28,x1504.2,x1506.13,x1508.06,x1509.99,x1511.92,x1513.85,x1515.78,x1517.7,x1519.63,x1521.56,x1523.49,x1525.42,x1527.35,x1529.27,x1531.2,x1533.13,x1535.06,x1536.99,x1538.92,x1540.84,x1542.77,x1544.7,x1546.63,x1548.56,x1550.49,x1552.42,x1554.34,x1556.27,x1558.2,x1560.13,x1562.06,x1563.99,x1565.92,x1567.84,x1569.77,x1571.7,x1573.63,x1575.56,x1577.49,x1579.41,x1581.34,x1583.27,x1585.2,x1587.13,x1589.06,x1590.98,x1592.91,x1594.84,x1596.77,x1598.7,x1600.63,x1602.56,x1604.48,x1606.41,x1608.34,x1610.27,x1612.2,x1614.13,x1616.06,x1617.98,x1619.91,x1621.84,x1623.77,x1625.7,x1627.63,x1629.55,x1631.48,x1633.41,x1635.34,x1637.27,x1639.2,x1641.12,x1643.05,x1644.98,x1646.91,x1648.84,x1650.77,x1652.7,x1654.62,x1656.55,x1658.48,x1660.41,x1662.34,x1664.27,x1666.2,x1668.12,x1670.05,x1671.98,x1673.91,x1675.84,x1677.77,x1679.7,x1681.62,x1683.55,x1685.48,x1687.41,x1689.34,x1691.26,x1693.19,x1695.12,x1697.05,x1698.98,x1700.91,x1702.84,x1704.76,x1706.69,x1708.62,x1710.55,x1712.48,x1714.41,x1716.34,x1718.26,x1720.19,x1722.12,x1724.05,x1725.98,x1727.91,x1729.84,x1731.76,x1733.69,x1735.62,x1737.55,x1739.48,x1741.41,x1743.33,x1745.26,x1747.19,x1749.12,x1751.05,x1752.98,x1754.9,x1756.83,x1758.76,x1760.69,x1762.62,x1764.55,x1766.48,x1768.4,x1770.33,x1772.26,x1774.19,x1776.12,x1778.05,x1779.98,x1781.9,x1783.83,x1785.76,x1787.69,x1789.62,x1791.55,x1793.47,x1795.4,x1797.33,x1799.26
t0-14,0.0021439,0.002107789,0.002062992,0.002016286,0.001972874,0.001935502,0.001904929,0.001881571,0.001866846,0.001862584,0.001869175,0.001884926,0.001907519,0.001935519,0.001968176,0.0020046,0.002043716,0.002085518,0.002131985,0.00218613,0.00224998,0.002323574,0.00240581,0.002495419,0.002590935,0.00269058,0.002793212,0.002898816,0.003007402,0.003118274,0.00323097,0.003345708,0.003462203,0.003579777,0.003699864,0.00382702,0.003966733,0.004123984,0.004304514,0.00451496,0.004758643,0.005030609,0.005316413,0.005594165,0.005839252,0.00603424,0.006178413,0.006285279,0.006371191,0.006450086,0.006534803,0.006633046,0.006740206,0.006843866,0.006938275,0.007028255,0.007120122,0.00721629,0.007320412,0.007436943,0.00756354,0.00769089,0.00781477,0.00793888,0.008064361,0.008184237,0.008288963,0.00836795,0.008402115,0.008370024,0.008268434,0.008119629,0.007957036,0.007810413,0.007702533,0.007643816,0.007626636,0.007629963,0.00763314,0.007620598,0.007575834,0.007482837,0.007336386,0.007144288,0.0069184,0.006673346,0.006428616,0.006203427,0.006004633,0.005827625,0.005664617,0.00551032,0.005361315,0.005220287,0.005098222,0.005007579,0.00495108,0.004922002,0.004913482,0.004922174,0.004944234,0.004973484,0.005003768,0.005027911,0.005033802,0.005008189,0.004945724,0.004849222,0.004721929,0.004565542,0.004386898,0.004199606,0.004017721,0.003850857,0.003700907,0.003562039,0.003423942,0.003281068,0.003136943,0.003000094,0.002876377,0.002769245,0.002682798,0.002622317,0.002590588,0.002586244,0.00260435,0.002638143,0.002680725,0.002727433,0.00277641,0.002825831,0.002870061,0.002900173,0.002906599,0.002880057,0.002812288,0.002700899,0.002554285,0.002387825,0.002216919,0.002053369,0.001905098,0.001776473,0.001668007,0.001579173,0.001509507,0.00145855,0.001424877,0.001408334,0.001408748,0.00142489,0.001453332,0.001488395,0.001522582,0.001547037,0.001553706,0.001538827,0.001504992,0.001459574,0.001411842,0.001370608,0.001342331,0.00132904,0.001328892,0.001338883,0.001356801,0.001380811,0.001408416,0.001437034,0.001464682,0.001489568,0.001509597,0.001523552,0.001532699,0.001539681,0.001546032,0.001551375,0.001554678,0.001555059,0.001551919,0.001545467,0.001537277,0.001529446,0.001522963,0.001517132,0.001510187,0.00150037,0.001487367,0.001472755,0.001458329,0.001443895,0.00142797,0.001410691,0.001394853,0.00138292,0.001374467,0.001367046,0.001358917,0.001350125,0.001341863,0.001336017,0.001335171,0.001341756,0.001356918,0.001380451,0.001411936,0.001451475,0.00149973,0.001557177,0.001623491,0.001696256,0.001770496,0.00183884,0.001892874,0.0019238,0.001925384,0.001898783,0.001854109,0.001804993,0.001762109,0.001731036,0.001713382,0.001707252,0.001708477,0.001712522,0.001713274,0.001698955,0.001661579,0.001614738,0.001578301,0.001557788,0.001550035,0.001552387,0.001564316,0.001584409,0.001608659,0.001633712,0.001659824,0.001686181,0.001706633,0.00171942,0.00172897,0.001732684,0.001721956,0.001692711,0.001651398,0.001607605,0.001564469,0.00152219,0.00148299,0.001447926,0.001414618,0.001384048,0.001363209,0.001354134,0.001351949,0.001348276,0.001340162,0.001336411,0.00134003,0.001346103,0.001353216,0.001363516,0.001376488,0.001388927,0.001400297,0.001413066,0.001427298,0.001438881,0.001448119,0.001458599,0.001465595,0.001463638,0.001455356,0.001445468,0.001428465,0.001392623,0.001341802,0.001299983,0.001278479,0.00126589,0.001251932,0.001236232,0.001223222,0.001216996,0.001217085,0.001213482,0.001187949,0.00112999,0.001079537,0.001057923,0.001039991,0.001011964,0.000982176,0.000956095,0.000919458,0.000853585,0.000777236,0.000733057,0.000712942,0.000694283,0.000673288,0.0006534,0.000633821,0.000611859,0.000593917,0.000596219,0.000608131,0.00061244,0.000613399,0.000619094,0.000624207,0.000618165,0.000625108,0.000645057,0.000647234,0.000649624,0.000649589,0.00064784,0.000651672,0.000661236,0.000666328,0.000657623,0.000641418,0.000628128,0.000620646,0.000619348,0.000626339,0.000640384,0.000654771,0.000672985,0.000702141,0.000705113,0.00069444,0.000698347,0.000710883,0.000727538,0.000744758,0.00074987,0.000728814,0.000694044,0.000690895,0.000736531,0.000772386,0.000785257,0.000792986,0.00081093,0.000843405,0.000881736,0.000912846,0.000929158,0.000936775,0.000946732,0.000964282,0.000987792,0.001013312,0.001038972,0.001063785,0.001084852,0.001100366,0.00111235,0.00112319,0.00113281,0.001140274,0.001144979,0.001145976,0.001143902,0.001142931,0.001145953,0.001149905,0.001149872,0.001144199,0.001134313,0.001122298,0.001110163,0.001101295,0.001100037,0.001104304,0.001103997,0.001092177,0.001077242,0.001071096,0.001080601,0.001095601,0.001096125,0.001080139,0.001065872,0.001060073,0.001046617,0.001007125,0.000969777,0.000957206,0.0009476,0.000929574,0.000901127,0.000870489,0.000845395,0.000821099,0.000790411,0.000754894,0.000727744,0.000716086,0.000711616,0.000706215,0.000693118,0.000663789,0.000628301,0.000611022,0.000605636,0.000602332,0.000598926,0.000592884,0.000576498,0.000535717,0.000493232,0.000483535,0.00048955,0.000491594,0.000495576,0.000509678,0.000528906,0.000541313,0.000529324,0.000496048,0.000481462,0.00048448,0.000489208,0.00049377,0.000502187,0.000515632,0.000523973,0.000510585,0.000479892,0.000449963,0.000428183,0.000417479,0.000414196,0.000409355,0.000394601,0.000364423,0.00032799,0.000303628,0.000291418,0.000283224,0.00027425,0.000262098,0.000250426,0.000244871,0.000243568,0.000241201,0.00023667,0.000230846,0.000227172,0.000228005,0.000228164,0.000225352,0.000221221,0.000217975,0.000216674,0.00021672,0.000218862,0.000223341,0.00022627,0.000226327,0.000223357,0.000216173
t0-18,0.002247055,0.002213904,0.002176865,0.002142478,0.002114698,0.002094832,0.002082915,0.002078743,0.00208197,0.002092017,0.002108219,0.002129902,0.002156303,0.002186722,0.00222063,0.002257338,0.00229541,0.002333567,0.002372655,0.002415975,0.002467011,0.00252725,0.002596355,0.002673427,0.002757334,0.002846529,0.002939563,0.003035284,0.003131981,0.003227571,0.003321575,0.003415671,0.003511329,0.003608541,0.003707637,0.003810727,0.003920403,0.004038549,0.00416711,0.004307783,0.004459053,0.004614712,0.004766004,0.004903669,0.005018734,0.005106236,0.005169873,0.005219632,0.005264308,0.005309178,0.005359065,0.005417604,0.005482872,0.00554918,0.005614793,0.0056833,0.005757889,0.005839075,0.005929186,0.006031355,0.006142944,0.006254687,0.0063601,0.006458929,0.006550728,0.006631253,0.006696775,0.006745459,0.006771407,0.006766352,0.006729869,0.006672125,0.006605559,0.006539708,0.0064833,0.006441737,0.006411426,0.006382053,0.006345901,0.006299409,0.006237299,0.006153432,0.006048035,0.005927782,0.005798152,0.005663735,0.005532955,0.005416007,0.005315762,0.005227538,0.005145575,0.00506612,0.004984887,0.004899674,0.004814735,0.004737947,0.004672284,0.004615221,0.004565463,0.004524424,0.004492009,0.004465373,0.004442521,0.004421708,0.004397448,0.004361585,0.004309476,0.004240802,0.004155351,0.004052484,0.003935881,0.003813722,0.003693709,0.003580884,0.003476927,0.003379368,0.003281405,0.003177725,0.003069415,0.002962588,0.002862538,0.002773115,0.002698682,0.002644165,0.002611691,0.002599662,0.002604081,0.002620058,0.002642151,0.002665801,0.002688847,0.002710217,0.002726646,0.002732571,0.00272292,0.00269427,0.002644052,0.002571394,0.002479544,0.002374557,0.002262697,0.002149788,0.002041903,0.001944929,0.001862416,0.001795944,0.00174563,0.001710722,0.001689586,0.001681135,0.001685002,0.001700821,0.001726769,0.001759019,0.001792464,0.001821394,0.001840458,0.001846484,0.001840169,0.00182567,0.001808514,0.001793964,0.001786227,0.00178733,0.001796635,0.001812015,0.001831482,0.001853592,0.001876694,0.001899078,0.001919449,0.001936598,0.001948892,0.001955374,0.001957191,0.001956431,0.001953765,0.001948279,0.001939166,0.001926405,0.001910077,0.001890713,0.001870049,0.0018503,0.001832262,0.001814979,0.001796799,0.001776301,0.001752873,0.001727128,0.001700577,0.001674104,0.001647585,0.001621007,0.001595436,0.00157175,0.001549589,0.001528013,0.001507052,0.00148772,0.001471234,0.00145874,0.001451503,0.001450588,0.001456448,0.001469321,0.001489746,0.001517897,0.001552723,0.001592138,0.001634381,0.001677876,0.001720134,0.001757378,0.001785889,0.001802643,0.001805891,0.001796643,0.001779474,0.001760161,0.001742661,0.001728659,0.001718647,0.001711831,0.00170598,0.001698507,0.001687177,0.001669419,0.001644782,0.001618792,0.001598103,0.001584904,0.001578596,0.001578415,0.001584168,0.001595356,0.001610152,0.001626712,0.001645245,0.001666057,0.00168592,0.001701152,0.001712077,0.001718975,0.001719077,0.001709447,0.001691392,0.001668534,0.001642175,0.001612864,0.001582786,0.001553661,0.001525914,0.001501572,0.001484186,0.001474002,0.001468174,0.001463551,0.001459849,0.001459752,0.001463175,0.001467998,0.001474546,0.001484908,0.00149892,0.00151385,0.001528431,0.001544157,0.001561291,0.001575007,0.001580779,0.001579724,0.001571965,0.001556014,0.00153428,0.001511848,0.001489029,0.001462201,0.00143408,0.001414513,0.001406376,0.001404313,0.001405186,0.001409304,0.001415386,0.001420418,0.001423646,0.00142376,0.001415053,0.001394095,0.001373902,0.001357917,0.001332398,0.00129201,0.001247571,0.001205418,0.001151068,0.001070072,0.000987616,0.000934991,0.000902027,0.000875424,0.000855859,0.000844291,0.000836514,0.000832834,0.000839932,0.000857956,0.000878978,0.000902303,0.000931561,0.000959888,0.000979675,0.000992279,0.001011243,0.001035053,0.001045583,0.001049171,0.001047708,0.001037986,0.001017795,0.000989025,0.000958284,0.000933211,0.000917338,0.00091056,0.000911699,0.000918758,0.00092938,0.000941835,0.00095527,0.000971611,0.000992135,0.001004591,0.001010681,0.001018193,0.001026192,0.001034297,0.00104248,0.001047085,0.001042792,0.001033981,0.001037299,0.001054775,0.001068372,0.00107731,0.00108903,0.001106302,0.001127293,0.001151557,0.001179954,0.001208982,0.00123459,0.001259586,0.001287799,0.001317863,0.001346246,0.001371843,0.001394343,0.001412017,0.00142521,0.001437119,0.001448866,0.00145811,0.00146277,0.001461487,0.001452027,0.001435352,0.001418674,0.001408494,0.001405148,0.001405943,0.001409706,0.001416341,0.001424914,0.001434966,0.001447499,0.001462145,0.001474892,0.001482052,0.001483826,0.001483665,0.001482063,0.001480568,0.00148048,0.001477372,0.001467699,0.001455027,0.001445011,0.001432815,0.001405453,0.001373087,0.001352268,0.001334476,0.001308628,0.001272137,0.001233989,0.001200375,0.001164469,0.001120778,0.00107674,0.001040815,0.001011049,0.000984606,0.000962526,0.000939691,0.000903901,0.000861009,0.000833852,0.000818874,0.00080433,0.000787607,0.000770938,0.00075192,0.00072181,0.000691407,0.000679089,0.000676559,0.000671861,0.00066726,0.000668359,0.000672499,0.00067165,0.000660531,0.000647488,0.000644062,0.000645045,0.000646463,0.000649864,0.000655172,0.000659064,0.00065655,0.000644286,0.000624309,0.000599479,0.000571906,0.000545823,0.00052265,0.000498722,0.000470517,0.000439352,0.000411056,0.000389434,0.000372914,0.0003596,0.000347141,0.000332571,0.000317982,0.000308266,0.000302485,0.000295266,0.000284801,0.000275111,0.000269465,0.000265554,0.000261014,0.000256891,0.000253453,0.000249279,0.000244974,0.000242499,0.000241769,0.000240416,0.000237671,0.000235934,0.000234516,0.000230506
t0-20,0.002229113,0.002210865,0.002181748,0.002159704,0.002156761,0.002164705,0.002169153,0.00218112,0.002189959,0.002186524,0.00219342,0.002210798,0.002217958,0.002229891,0.002257804,0.002298005,0.00232946,0.002359889,0.002403704,0.002448789,0.002497727,0.002553096,0.002608578,0.002677808,0.002747407,0.002815142,0.002884966,0.002943471,0.002988318,0.003033741,0.003072915,0.003109587,0.003151114,0.003196099,0.003232491,0.003268042,0.003310529,0.003360466,0.003418717,0.003492908,0.003582505,0.00368243,0.003783784,0.003882734,0.003975358,0.004056459,0.00412683,0.004194963,0.00424873,0.00429653,0.00435483,0.004420396,0.004495802,0.004558902,0.004620626,0.00469333,0.004749292,0.004791276,0.004831824,0.004879425,0.004931208,0.004981896,0.005033434,0.005084486,0.005122141,0.005157511,0.005195068,0.005215062,0.005221048,0.005229028,0.005201307,0.005144155,0.005098236,0.00506825,0.005033795,0.005014257,0.005022335,0.005039457,0.005040329,0.005035359,0.005024226,0.004985969,0.004932829,0.004863114,0.004777729,0.004699886,0.004621349,0.004541665,0.00447201,0.004404617,0.004338987,0.004282337,0.004216751,0.004149093,0.004084876,0.004035398,0.003996844,0.003966022,0.003949649,0.003943144,0.003928519,0.003907211,0.003883514,0.00385801,0.003826618,0.003801662,0.003763712,0.003699907,0.0036186,0.003526184,0.003438509,0.003342062,0.003236355,0.003151451,0.003078335,0.003009124,0.00293857,0.002872003,0.002804391,0.002740597,0.002689637,0.002649789,0.002611191,0.002591501,0.002581717,0.002578664,0.002580892,0.002584128,0.002590646,0.002598477,0.002598074,0.002599006,0.002595863,0.002579748,0.002554879,0.002524241,0.00246647,0.002390863,0.002301678,0.002208983,0.002121551,0.002040114,0.001963182,0.001895852,0.001844965,0.001803246,0.001768059,0.001748463,0.00174157,0.001739193,0.001735011,0.001744437,0.001762511,0.001782762,0.001801574,0.001819521,0.001831788,0.001834834,0.001831777,0.001824529,0.001811452,0.001800087,0.001799222,0.001804661,0.001812368,0.001824586,0.001838567,0.001849733,0.001864671,0.001879891,0.001887275,0.001891901,0.001894749,0.00189328,0.001889474,0.001881334,0.001866604,0.001850399,0.001840796,0.001832673,0.001816443,0.001797667,0.001779067,0.001765502,0.001759674,0.001752862,0.001740938,0.001726742,0.00171723,0.001703567,0.001683128,0.001669535,0.001657441,0.001642293,0.001629861,0.001622247,0.001616241,0.001612591,0.001601985,0.001588213,0.001579718,0.001578552,0.001582242,0.001590766,0.001598003,0.001612152,0.001630723,0.001646604,0.00166873,0.001701125,0.001734635,0.001764258,0.001795443,0.001832012,0.001857285,0.001876523,0.00189285,0.001895072,0.001880492,0.001864862,0.001849736,0.00183777,0.001830652,0.001823484,0.001814237,0.001811313,0.001809519,0.001802313,0.001782693,0.001749882,0.001729566,0.001724027,0.001728496,0.00173129,0.001736755,0.001753198,0.001762479,0.001774434,0.001802793,0.001836913,0.001847366,0.001847904,0.001861199,0.001871965,0.001879454,0.001887338,0.001869487,0.001843962,0.00182555,0.001807075,0.001785881,0.001777495,0.001776964,0.001763405,0.001760436,0.001777182,0.001804301,0.001820791,0.001834951,0.001829067,0.001830932,0.001851685,0.001857312,0.001861901,0.001875027,0.001888386,0.001903335,0.001933079,0.001959396,0.001937371,0.00191372,0.00192079,0.001898997,0.00188186,0.001869542,0.001834711,0.001798927,0.001791908,0.001759335,0.001702635,0.001685746,0.001671242,0.001661058,0.001664856,0.00165199,0.001636328,0.001635244,0.001637765,0.001631498,0.001595765,0.001575901,0.001569924,0.001565246,0.001525734,0.001486397,0.001465766,0.001452057,0.001396398,0.00134336,0.001295578,0.001262792,0.001247756,0.001226032,0.001222958,0.001246145,0.001269641,0.001251172,0.001228373,0.001236791,0.001251573,0.001279954,0.00129461,0.001302817,0.001311293,0.001343115,0.001347052,0.001371096,0.001367027,0.001372054,0.001397481,0.001390809,0.001367422,0.001349133,0.001352416,0.001372932,0.001370246,0.001370916,0.001404196,0.001437763,0.001420021,0.001416064,0.001425137,0.001455177,0.001492159,0.001509982,0.001505073,0.001530249,0.001541926,0.001540677,0.001552108,0.001584346,0.001607167,0.00151737,0.001544983,0.001610509,0.001628102,0.001657835,0.001670308,0.001663639,0.001675889,0.001649485,0.001664312,0.001736936,0.001771071,0.001796933,0.001817599,0.001836821,0.001859395,0.001877279,0.001892459,0.001904998,0.001902804,0.001903796,0.001905669,0.00190161,0.001894437,0.001895484,0.001893237,0.001881072,0.00186927,0.00185986,0.001813786,0.001792237,0.001835209,0.001855809,0.001838557,0.001822879,0.001822347,0.001797217,0.001788551,0.001793606,0.001787313,0.001754895,0.001745677,0.001721803,0.001711789,0.00170476,0.001698735,0.001673087,0.001616805,0.001559772,0.00152102,0.001554215,0.00153787,0.00151992,0.00149987,0.001453537,0.001432353,0.001423623,0.001387318,0.001344871,0.001326339,0.001270572,0.001226375,0.001215011,0.001211005,0.00114119,0.001027905,0.001073217,0.001083572,0.001054374,0.00102427,0.000957269,0.000946415,0.001012439,0.000973644,0.000963072,0.000980675,0.000957237,0.000937739,0.000937296,0.00094698,0.000961276,0.000928098,0.000907019,0.000926983,0.000947094,0.000950554,0.000954508,0.000971885,0.000989987,0.000979824,0.000953258,0.000920101,0.000946395,0.00093249,0.000899759,0.000880856,0.00085993,0.000856855,0.000843584,0.000780631,0.000736301,0.000746481,0.000737151,0.00071246,0.0007069,0.000681584,0.000670122,0.000676777,0.000676535,0.000685351,0.000657826,0.000630142,0.000639164,0.000637897,0.000642714,0.000632816,0.000628584,0.000617919,0.00062349,0.000646283,0.000655542,0.000622913,0.000612867,0.000611256,0.000613882
